0.000882003	1.71576e-09	-4974.99	-313.477	4974.99	313.477	313.477	-4974.99	-313.477	4974.99	
0.000887604	1.76045e-09	-4974.67	-315.467	4974.67	315.467	315.467	-4974.67	-315.467	4974.67	
0.000893204	1.80599e-09	-4974.35	-317.457	4974.35	317.457	317.457	-4974.35	-317.457	4974.35	
0.000898804	1.85225e-09	-4974.03	-319.447	4974.03	319.447	319.447	-4974.03	-319.447	4974.03	
0.000904404	1.89855e-09	-4973.71	-321.436	4973.71	321.436	321.436	-4973.71	-321.436	4973.71	
0.000910004	1.94527e-09	-4973.38	-323.426	4973.38	323.426	323.426	-4973.38	-323.426	4973.38	
0.000915604	1.99287e-09	-4973.05	-325.415	4973.05	325.415	325.415	-4973.05	-325.415	4973.05	
0.000921204	2.04003e-09	-4972.72	-327.404	4972.72	327.404	327.404	-4972.72	-327.404	4972.72	
0.000926804	2.08853e-09	-4972.39	-329.393	4972.39	329.393	329.393	-4972.39	-329.393	4972.39	
0.000932404	2.13785e-09	-4972.06	-331.382	4972.06	331.382	331.382	-4972.06	-331.382	4972.06	
0.000938004	2.1881e-09	-4971.72	-333.371	4971.72	333.371	333.371	-4971.72	-333.371	4971.72	
0.000943605	2.23845e-09	-4971.38	-335.36	4971.38	335.36	335.36	-4971.38	-335.36	4971.38	
0.000949205	2.2893e-09	-4971.04	-337.348	4971.04	337.348	337.348	-4971.04	-337.348	4971.04	
0.000954805	2.3409e-09	-4970.7	-339.336	4970.7	339.336	339.337	-4970.7	-339.336	4970.7	
0.000960405	2.39286e-09	-4970.36	-341.325	4970.36	341.325	341.325	-4970.36	-341.325	4970.36	
0.000966005	2.44601e-09	-4970.01	-343.313	4970.01	343.313	343.313	-4970.01	-343.313	4970.01	
0.000971605	2.50003e-09	-4969.66	-345.301	4969.66	345.301	345.301	-4969.66	-345.301	4969.66	
0.000977205	2.55482e-09	-4969.31	-347.289	4969.31	347.289	347.289	-4969.31	-347.289	4969.31	
0.000982805	2.61064e-09	-4968.96	-349.276	4968.96	349.276	349.276	-4968.96	-349.276	4968.96	
0.000988405	2.66586e-09	-4968.61	-351.264	4968.61	351.264	351.264	-4968.61	-351.264	4968.61	
0.000994005	2.72124e-09	-4968.25	-353.251	4968.25	353.251	353.251	-4968.25	-353.251	4968.25	
0.000999605	2.77709e-09	-4967.89	-355.239	4967.89	355.239	355.239	-4967.89	-355.239	4967.89	
0.00100521	2.83314e-09	-4967.53	-357.226	4967.53	357.226	357.226	-4967.53	-357.226	4967.53	
0.00101081	2.88938e-09	-4967.17	-359.213	4967.17	359.213	359.213	-4967.17	-359.213	4967.17	
0.00101641	2.94673e-09	-4966.81	-361.199	4966.81	361.199	361.2	-4966.81	-361.199	4966.81	
0.00102201	3.00507e-09	-4966.44	-363.186	4966.44	363.186	363.186	-4966.44	-363.186	4966.44	
0.00102761	3.06344e-09	-4966.07	-365.173	4966.07	365.173	365.173	-4966.07	-365.173	4966.07	
0.00103321	3.12258e-09	-4965.7	-367.159	4965.7	367.159	367.159	-4965.7	-367.159	4965.7	
0.00103881	3.18221e-09	-4965.33	-369.145	4965.33	369.145	369.145	-4965.33	-369.145	4965.33	
0.00104441	3.24292e-09	-4964.96	-371.131	4964.96	371.131	371.131	-4964.96	-371.131	4964.96	
0.00105001	3.30363e-09	-4964.58	-373.117	4964.58	373.117	373.117	-4964.58	-373.117	4964.58	
0.00105561	3.3649e-09	-4964.2	-375.103	4964.2	375.103	375.103	-4964.2	-375.103	4964.2	
0.00106121	3.42643e-09	-4963.82	-377.089	4963.82	377.089	377.089	-4963.82	-377.089	4963.82	
0.00106681	3.48861e-09	-4963.44	-379.074	4963.44	379.074	379.074	-4963.44	-379.074	4963.44	
0.00107241	3.55212e-09	-4963.06	-381.059	4963.06	381.059	381.06	-4963.06	-381.059	4963.06	
0.00107801	3.61539e-09	-4962.67	-383.045	4962.67	383.045	383.045	-4962.67	-383.045	4962.67	
0.00108361	3.67937e-09	-4962.28	-385.03	4962.28	385.03	385.03	-4962.28	-385.03	4962.28	
0.00108921	3.74401e-09	-4961.89	-387.014	4961.89	387.014	387.014	-4961.89	-387.014	4961.89	
0.00109481	3.80939e-09	-4961.5	-388.999	4961.5	388.999	388.999	-4961.5	-388.999	4961.5	
0.00110041	3.87571e-09	-4961.1	-390.984	4961.1	390.984	390.984	-4961.1	-390.984	4961.1	
0.00110601	3.94253e-09	-4960.71	-392.968	4960.71	392.968	392.968	-4960.71	-392.968	4960.71	
0.00111161	4.00955e-09	-4960.31	-394.952	4960.31	394.952	394.952	-4960.31	-394.952	4960.31	
0.00111721	4.07768e-09	-4959.91	-396.936	4959.91	396.936	396.936	-4959.91	-396.936	4959.91	
0.00112281	4.14636e-09	-4959.51	-398.92	4959.51	398.92	398.92	-4959.51	-398.92	4959.51	
0.00112841	4.21501e-09	-4959.1	-400.904	4959.1	400.904	400.904	-4959.1	-400.904	4959.1	
0.00113401	4.2843e-09	-4958.7	-402.887	4958.7	402.887	402.887	-4958.7	-402.887	4958.7	
0.00113961	4.35347e-09	-4958.29	-404.871	4958.29	404.871	404.871	-4958.29	-404.871	4958.29	
0.00114521	4.42396e-09	-4957.88	-406.854	4957.88	406.854	406.854	-4957.88	-406.854	4957.88	
0.00115081	4.49536e-09	-4957.46	-408.837	4957.46	408.837	408.837	-4957.46	-408.837	4957.46	
0.00115641	4.56759e-09	-4957.05	-410.82	4957.05	410.82	410.82	-4957.05	-410.82	4957.05	
0.00116201	4.63987e-09	-4956.63	-412.802	4956.63	412.802	412.803	-4956.63	-412.802	4956.63	
0.00116761	4.71184e-09	-4956.21	-414.785	4956.21	414.785	414.785	-4956.22	-414.785	4956.21	
0.00117321	4.78403e-09	-4955.79	-416.767	4955.79	416.767	416.768	-4955.79	-416.767	4955.79	
0.00117881	4.85681e-09	-4955.37	-418.75	4955.37	418.75	418.75	-4955.37	-418.75	4955.37	
0.00118441	4.93075e-09	-4954.95	-420.732	4954.95	420.732	420.732	-4954.95	-420.732	4954.95	
0.00119001	5.00479e-09	-4954.52	-422.714	4954.52	422.714	422.714	-4954.52	-422.714	4954.52	
0.00119561	5.07918e-09	-4954.09	-424.695	4954.09	424.695	424.695	-4954.09	-424.695	4954.09	
0.00120121	5.15453e-09	-4953.66	-426.677	4953.66	426.677	426.677	-4953.66	-426.677	4953.66	
0.00120681	5.2309e-09	-4953.23	-428.658	4953.23	428.658	428.658	-4953.23	-428.658	4953.23	
0.00121241	5.30792e-09	-4952.79	-430.639	4952.79	430.639	430.639	-4952.79	-430.639	4952.79	
0.00121801	5.38565e-09	-4952.36	-432.62	4952.36	432.62	432.62	-4952.36	-432.62	4952.36	
0.00122361	5.46341e-09	-4951.92	-434.601	4951.92	434.601	434.601	-4951.92	-434.601	4951.92	
0.00122921	5.54256e-09	-4951.48	-436.582	4951.48	436.582	436.582	-4951.48	-436.582	4951.48	
0.00123481	5.62224e-09	-4951.04	-438.562	4951.04	438.562	438.562	-4951.04	-438.562	4951.04	
0.00124041	5.70213e-09	-4950.59	-440.543	4950.59	440.543	440.543	-4950.59	-440.543	4950.59	
0.00124601	5.78232e-09	-4950.14	-442.523	4950.14	442.523	442.523	-4950.14	-442.523	4950.14	
0.00125161	5.86276e-09	-4949.69	-444.503	4949.69	444.503	444.503	-4949.7	-444.503	4949.69	
0.00125721	5.94424e-09	-4949.24	-446.482	4949.24	446.482	446.482	-4949.24	-446.482	4949.24	
0.00126281	6.02684e-09	-4948.79	-448.462	4948.79	448.462	448.462	-4948.79	-448.462	4948.79	
0.00126841	6.10978e-09	-4948.34	-450.441	4948.34	450.441	450.441	-4948.34	-450.441	4948.34	
0.00127401	6.19342e-09	-4947.88	-452.42	4947.88	452.42	452.421	-4947.88	-452.42	4947.88	
0.00127961	6.27828e-09	-4947.42	-454.399	4947.42	454.399	454.4	-4947.42	-454.399	4947.42	
0.00128521	6.36338e-09	-4946.96	-456.378	4946.96	456.378	456.378	-4946.96	-456.378	4946.96	
0.00129081	6.4493e-09	-4946.5	-458.357	4946.5	458.357	458.357	-4946.5	-458.357	4946.5	
0.00129641	6.5363e-09	-4946.03	-460.335	4946.03	460.335	460.335	-4946.03	-460.335	4946.03	
0.00130201	6.62382e-09	-4945.56	-462.314	4945.56	462.314	462.314	-4945.57	-462.314	4945.56	
0.00130761	6.71178e-09	-4945.1	-464.292	4945.1	464.292	464.292	-4945.1	-464.292	4945.1	
0.00131321	6.79961e-09	-4944.62	-466.27	4944.62	466.27	466.27	-4944.62	-466.27	4944.62	
0.00131881	6.88852e-09	-4944.15	-468.247	4944.15	468.247	468.247	-4944.15	-468.247	4944.15	
0.00132441	6.97762e-09	-4943.68	-470.225	4943.68	470.225	470.225	-4943.68	-470.225	4943.68	
0.00133001	7.0667e-09	-4943.2	-472.202	4943.2	472.202	472.202	-4943.2	-472.202	4943.2	
0.00133561	7.15662e-09	-4942.72	-474.179	4942.72	474.179	474.179	-4942.72	-474.179	4942.72	
0.00134121	7.24633e-09	-4942.24	-476.156	4942.24	476.156	476.156	-4942.24	-476.156	4942.24	
0.00134681	7.33614e-09	-4941.76	-478.133	4941.76	478.133	478.133	-4941.76	-478.133	4941.76	
0.00135242	7.42752e-09	-4941.27	-480.109	4941.27	480.109	480.11	-4941.27	-480.109	4941.27	
0.00135802	7.51873e-09	-4940.78	-482.086	4940.78	482.086	482.086	-4940.78	-482.086	4940.78	
0.00136362	7.61006e-09	-4940.29	-484.062	4940.29	484.062	484.062	-4940.29	-484.062	4940.29	
0.00136922	7.70228e-09	-4939.8	-486.038	4939.8	486.038	486.038	-4939.8	-486.038	4939.8	
0.00137482	7.79517e-09	-4939.31	-488.014	4939.31	488.014	488.014	-4939.31	-488.014	4939.31	
0.00138042	7.88937e-09	-4938.81	-489.989	4938.81	489.989	489.989	-4938.82	-489.989	4938.81	
0.00138602	7.98327e-09	-4938.32	-491.965	4938.32	491.965	491.965	-4938.32	-491.965	4938.32	
0.00139162	8.0781e-09	-4937.82	-493.94	4937.82	493.94	493.94	-4937.82	-493.94	4937.82	
0.00139722	8.1728e-09	-4937.32	-495.915	4937.32	495.915	495.915	-4937.32	-495.915	4937.32	
0.00140282	8.26869e-09	-4936.81	-497.889	4936.81	497.889	497.889	-4936.81	-497.889	4936.81	
